danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
0.737,0.485,2,-11.55,1,0.249,0.881,0.000674,0.805,0.81,120.289,6ekLvZHwq18PNqv3fdVZUx,spotify:track:6ekLvZHwq18PNqv3fdVZUx,https://api.spotify.com/v1/tracks/6ekLvZHwq18PNqv3fdVZUx,https://api.spotify.com/v1/audio-analysis/6ekLvZHwq18PNqv3fdVZUx,275093,4
0.33,0.241,8,-13.392,1,0.0443,0.98,0.0164,0.634,0.206,137.083,0rzqBHKWkrZZ7R0e2y3abc,spotify:track:0rzqBHKWkrZZ7R0e2y3abc,https://api.spotify.com/v1/tracks/0rzqBHKWkrZZ7R0e2y3abc,https://api.spotify.com/v1/audio-analysis/0rzqBHKWkrZZ7R0e2y3abc,287933,3
0.236,0.261,2,-13.647,1,0.0374,0.955,0.0245,0.424,0.106,93.383,1WrPa4lrIddctGWAIYYfP9,spotify:track:1WrPa4lrIddctGWAIYYfP9,https://api.spotify.com/v1/tracks/1WrPa4lrIddctGWAIYYfP9,https://api.spotify.com/v1/audio-analysis/1WrPa4lrIddctGWAIYYfP9,195067,3
0.586,0.421,7,-10.672,1,0.0396,0.0763,1.12e-05,0.12,0.247,126.75,45cku3eLTd5hObrNM8q8PA,spotify:track:45cku3eLTd5hObrNM8q8PA,https://api.spotify.com/v1/tracks/45cku3eLTd5hObrNM8q8PA,https://api.spotify.com/v1/audio-analysis/45cku3eLTd5hObrNM8q8PA,150680,4
0.693,0.587,5,-9.64,1,0.0296,0.224,8.46e-05,0.0768,0.892,114.6,6pO5svQbrKKLZS08tIiEUA,spotify:track:6pO5svQbrKKLZS08tIiEUA,https://api.spotify.com/v1/tracks/6pO5svQbrKKLZS08tIiEUA,https://api.spotify.com/v1/audio-analysis/6pO5svQbrKKLZS08tIiEUA,209427,4
0.649,0.489,7,-12.336,1,0.0539,0.713,4.04e-05,0.0781,0.954,131.607,6TtAKCXZnO9azXjRr2QBCv,spotify:track:6TtAKCXZnO9azXjRr2QBCv,https://api.spotify.com/v1/tracks/6TtAKCXZnO9azXjRr2QBCv,https://api.spotify.com/v1/audio-analysis/6TtAKCXZnO9azXjRr2QBCv,146320,4
0.63,0.742,8,-8.389,1,0.0414,0.0315,1.2e-05,0.0908,0.89,149.164,0bGLPI0gkeKBtG8mXEdq3I,spotify:track:0bGLPI0gkeKBtG8mXEdq3I,https://api.spotify.com/v1/tracks/0bGLPI0gkeKBtG8mXEdq3I,https://api.spotify.com/v1/audio-analysis/0bGLPI0gkeKBtG8mXEdq3I,191453,4
0.704,0.215,4,-12.508,1,0.116,0.888,0.00241,0.365,0.656,92.829,1MQkl1kww9PZFHZJ4wZxYU,spotify:track:1MQkl1kww9PZFHZJ4wZxYU,https://api.spotify.com/v1/tracks/1MQkl1kww9PZFHZJ4wZxYU,https://api.spotify.com/v1/audio-analysis/1MQkl1kww9PZFHZJ4wZxYU,134533,4
0.506,0.429,5,-13.823,1,0.254,0.458,5.25e-05,0.149,0.919,121.33,7yIhT9QcbGw3pnyPiviRZj,spotify:track:7yIhT9QcbGw3pnyPiviRZj,https://api.spotify.com/v1/tracks/7yIhT9QcbGw3pnyPiviRZj,https://api.spotify.com/v1/audio-analysis/7yIhT9QcbGw3pnyPiviRZj,150133,4
0.385,0.752,0,-9.553,1,0.0945,0.692,0.00839,0.11,0.698,87.191,2c2j9lIHo6xpMkwXnax8rh,spotify:track:2c2j9lIHo6xpMkwXnax8rh,https://api.spotify.com/v1/tracks/2c2j9lIHo6xpMkwXnax8rh,https://api.spotify.com/v1/audio-analysis/2c2j9lIHo6xpMkwXnax8rh,149213,4
0.618,0.232,1,-9.192,1,0.22,0.858,0.0,0.136,0.652,109.726,1NA60PDKDksqpzHgBGauTs,spotify:track:1NA60PDKDksqpzHgBGauTs,https://api.spotify.com/v1/tracks/1NA60PDKDksqpzHgBGauTs,https://api.spotify.com/v1/audio-analysis/1NA60PDKDksqpzHgBGauTs,248478,5
0.182,0.276,5,-12.783,1,0.0357,0.833,1.47e-06,0.0976,0.228,63.424,70CfpUBJFtHJLd7COACT9B,spotify:track:70CfpUBJFtHJLd7COACT9B,https://api.spotify.com/v1/tracks/70CfpUBJFtHJLd7COACT9B,https://api.spotify.com/v1/audio-analysis/70CfpUBJFtHJLd7COACT9B,161840,4
0.561,0.936,5,-5.409,1,0.0613,0.00185,0.0,0.102,0.594,103.055,02SjT88MukDOa9KuuRuODY,spotify:track:02SjT88MukDOa9KuuRuODY,https://api.spotify.com/v1/tracks/02SjT88MukDOa9KuuRuODY,https://api.spotify.com/v1/audio-analysis/02SjT88MukDOa9KuuRuODY,276773,4
0.268,0.305,11,-12.608,0,0.0379,0.646,2.5e-05,0.169,0.307,135.806,15NNe4V26FOiwagrNb4lbS,spotify:track:15NNe4V26FOiwagrNb4lbS,https://api.spotify.com/v1/tracks/15NNe4V26FOiwagrNb4lbS,https://api.spotify.com/v1/audio-analysis/15NNe4V26FOiwagrNb4lbS,168733,3
0.366,0.138,5,-15.067,1,0.0388,0.911,0.000403,0.253,0.307,135.828,3DCPtZ7iVrX5P1AMeuBCvb,spotify:track:3DCPtZ7iVrX5P1AMeuBCvb,https://api.spotify.com/v1/tracks/3DCPtZ7iVrX5P1AMeuBCvb,https://api.spotify.com/v1/audio-analysis/3DCPtZ7iVrX5P1AMeuBCvb,195493,3
0.661,0.41,4,-8.391,1,0.0343,0.166,1.16e-06,0.0887,0.41,107.888,6BWxp0YynQdUGMRXMNMf0P,spotify:track:6BWxp0YynQdUGMRXMNMf0P,https://api.spotify.com/v1/tracks/6BWxp0YynQdUGMRXMNMf0P,https://api.spotify.com/v1/audio-analysis/6BWxp0YynQdUGMRXMNMf0P,152507,4
0.242,0.173,3,-14.732,1,0.0472,0.967,0.000724,0.211,0.142,80.281,62tzqFhKNeYD36zbKVSGut,spotify:track:62tzqFhKNeYD36zbKVSGut,https://api.spotify.com/v1/tracks/62tzqFhKNeYD36zbKVSGut,https://api.spotify.com/v1/audio-analysis/62tzqFhKNeYD36zbKVSGut,274480,1
0.652,0.603,0,-8.346,1,0.133,0.878,0.0,0.34,0.675,107.106,08UQJ9VYu6xkiyGPmuxgaz,spotify:track:08UQJ9VYu6xkiyGPmuxgaz,https://api.spotify.com/v1/tracks/08UQJ9VYu6xkiyGPmuxgaz,https://api.spotify.com/v1/audio-analysis/08UQJ9VYu6xkiyGPmuxgaz,218400,1
0.604,0.541,1,-7.378,0,0.0915,0.639,0.0,0.169,0.892,134.326,0TCt7OFRdD8PQ6vTRQxNgQ,spotify:track:0TCt7OFRdD8PQ6vTRQxNgQ,https://api.spotify.com/v1/tracks/0TCt7OFRdD8PQ6vTRQxNgQ,https://api.spotify.com/v1/audio-analysis/0TCt7OFRdD8PQ6vTRQxNgQ,191413,4
0.384,0.18,0,-17.279,1,0.101,0.77,0.0,0.367,0.368,73.603,7zsw78LtXUD7JfEwH64HK2,spotify:track:7zsw78LtXUD7JfEwH64HK2,https://api.spotify.com/v1/tracks/7zsw78LtXUD7JfEwH64HK2,https://api.spotify.com/v1/audio-analysis/7zsw78LtXUD7JfEwH64HK2,291693,4
0.541,0.57,8,-6.712,1,0.0492,0.951,5.61e-05,0.269,0.852,105.556,23Ypb2SLgeY2OQxfXHPKLN,spotify:track:23Ypb2SLgeY2OQxfXHPKLN,https://api.spotify.com/v1/tracks/23Ypb2SLgeY2OQxfXHPKLN,https://api.spotify.com/v1/audio-analysis/23Ypb2SLgeY2OQxfXHPKLN,77973,4
0.504,0.309,0,-13.946,1,0.0636,0.798,4.56e-05,0.539,0.583,72.304,41uJggpcL0qwQasVkKV50y,spotify:track:41uJggpcL0qwQasVkKV50y,https://api.spotify.com/v1/tracks/41uJggpcL0qwQasVkKV50y,https://api.spotify.com/v1/audio-analysis/41uJggpcL0qwQasVkKV50y,185947,4
0.403,0.259,5,-11.371,1,0.166,0.829,1.61e-06,0.0451,0.473,69.283,1lOSxJNCLvWm2bYaTcTSmK,spotify:track:1lOSxJNCLvWm2bYaTcTSmK,https://api.spotify.com/v1/tracks/1lOSxJNCLvWm2bYaTcTSmK,https://api.spotify.com/v1/audio-analysis/1lOSxJNCLvWm2bYaTcTSmK,190440,4
0.195,0.286,5,-13.24,1,0.036,0.99,0.358,0.281,0.281,169.624,4vePE79zJShD1QIedYcEgn,spotify:track:4vePE79zJShD1QIedYcEgn,https://api.spotify.com/v1/tracks/4vePE79zJShD1QIedYcEgn,https://api.spotify.com/v1/audio-analysis/4vePE79zJShD1QIedYcEgn,162067,4
0.691,0.553,9,-11.253,0,0.116,0.279,0.0,0.107,0.395,121.84,4vksWgM7iJ6YiSBR4tYEna,spotify:track:4vksWgM7iJ6YiSBR4tYEna,https://api.spotify.com/v1/tracks/4vksWgM7iJ6YiSBR4tYEna,https://api.spotify.com/v1/audio-analysis/4vksWgM7iJ6YiSBR4tYEna,219040,4
0.328,0.239,2,-16.467,0,0.0635,0.827,7.11e-06,0.152,0.246,75.996,7jZcWttgE7HF35YeB9dzq8,spotify:track:7jZcWttgE7HF35YeB9dzq8,https://api.spotify.com/v1/tracks/7jZcWttgE7HF35YeB9dzq8,https://api.spotify.com/v1/audio-analysis/7jZcWttgE7HF35YeB9dzq8,386427,4
0.666,0.189,5,-16.991,1,0.137,0.946,0.0,0.103,0.572,80.312,0mWXrr6HQZUhCQG4JMkT2e,spotify:track:0mWXrr6HQZUhCQG4JMkT2e,https://api.spotify.com/v1/tracks/0mWXrr6HQZUhCQG4JMkT2e,https://api.spotify.com/v1/audio-analysis/0mWXrr6HQZUhCQG4JMkT2e,58120,3
0.408,0.149,5,-15.955,1,0.0415,0.852,2.03e-06,0.313,0.459,70.251,7dAhz8AzHFI4qPiv2zF7Xi,spotify:track:7dAhz8AzHFI4qPiv2zF7Xi,https://api.spotify.com/v1/tracks/7dAhz8AzHFI4qPiv2zF7Xi,https://api.spotify.com/v1/audio-analysis/7dAhz8AzHFI4qPiv2zF7Xi,138200,3
0.61,0.698,7,-8.616,1,0.028,0.284,3.63e-05,0.34,0.467,102.004,7wjiMdiSgsL9Vkrwb10Num,spotify:track:7wjiMdiSgsL9Vkrwb10Num,https://api.spotify.com/v1/tracks/7wjiMdiSgsL9Vkrwb10Num,https://api.spotify.com/v1/audio-analysis/7wjiMdiSgsL9Vkrwb10Num,220293,4
0.65,0.252,8,-12.476,1,0.0469,0.989,0.151,0.0851,0.297,106.546,5zsxGFF5HmZQQ3VjYE4bqQ,spotify:track:5zsxGFF5HmZQQ3VjYE4bqQ,https://api.spotify.com/v1/tracks/5zsxGFF5HmZQQ3VjYE4bqQ,https://api.spotify.com/v1/audio-analysis/5zsxGFF5HmZQQ3VjYE4bqQ,286493,4
0.618,0.314,10,-13.88,1,0.0341,0.805,0.00204,0.0886,0.548,88.825,3yPiLKV0BT3FQJD97iacxz,spotify:track:3yPiLKV0BT3FQJD97iacxz,https://api.spotify.com/v1/tracks/3yPiLKV0BT3FQJD97iacxz,https://api.spotify.com/v1/audio-analysis/3yPiLKV0BT3FQJD97iacxz,129227,4
0.323,0.405,10,-8.533,0,0.0413,0.849,0.000544,0.138,0.274,145.104,3Z0oQ8r78OUaHvGPiDBR3W,spotify:track:3Z0oQ8r78OUaHvGPiDBR3W,https://api.spotify.com/v1/tracks/3Z0oQ8r78OUaHvGPiDBR3W,https://api.spotify.com/v1/audio-analysis/3Z0oQ8r78OUaHvGPiDBR3W,194848,5
0.382,0.947,4,-4.568,0,0.126,0.0458,0.0,0.521,0.375,155.914,2RWwM0YABuLFKdFnmLja3V,spotify:track:2RWwM0YABuLFKdFnmLja3V,https://api.spotify.com/v1/tracks/2RWwM0YABuLFKdFnmLja3V,https://api.spotify.com/v1/audio-analysis/2RWwM0YABuLFKdFnmLja3V,144231,3
0.588,0.325,1,-10.926,1,0.0374,0.836,1.16e-06,0.127,0.569,126.127,6mDxu0xwhv5tn1oMTNUypu,spotify:track:6mDxu0xwhv5tn1oMTNUypu,https://api.spotify.com/v1/tracks/6mDxu0xwhv5tn1oMTNUypu,https://api.spotify.com/v1/audio-analysis/6mDxu0xwhv5tn1oMTNUypu,138987,4
0.647,0.319,0,-11.965,1,0.112,0.645,2.16e-06,0.146,0.959,131.31,1tvvUJUGzMmprWDmpozXB2,spotify:track:1tvvUJUGzMmprWDmpozXB2,https://api.spotify.com/v1/tracks/1tvvUJUGzMmprWDmpozXB2,https://api.spotify.com/v1/audio-analysis/1tvvUJUGzMmprWDmpozXB2,102934,4
0.821,0.497,3,-10.209,1,0.139,0.699,0.0,0.0637,0.876,121.744,3A28rlXHmzU2PEUWODACJk,spotify:track:3A28rlXHmzU2PEUWODACJk,https://api.spotify.com/v1/tracks/3A28rlXHmzU2PEUWODACJk,https://api.spotify.com/v1/audio-analysis/3A28rlXHmzU2PEUWODACJk,100493,4
0.46,0.219,2,-13.802,1,0.0563,0.932,0.0152,0.107,0.201,121.492,0Y38lCwhaSU63nPDh5qUd6,spotify:track:0Y38lCwhaSU63nPDh5qUd6,https://api.spotify.com/v1/tracks/0Y38lCwhaSU63nPDh5qUd6,https://api.spotify.com/v1/audio-analysis/0Y38lCwhaSU63nPDh5qUd6,564400,4
0.219,0.362,9,-8.615,1,0.0327,0.794,1.03e-05,0.112,0.233,89.819,4t90YkTzNWjis7HM2NqQLQ,spotify:track:4t90YkTzNWjis7HM2NqQLQ,https://api.spotify.com/v1/tracks/4t90YkTzNWjis7HM2NqQLQ,https://api.spotify.com/v1/audio-analysis/4t90YkTzNWjis7HM2NqQLQ,189478,1
0.719,0.825,0,-4.26,1,0.0521,0.39,3.75e-06,0.103,0.798,98.023,7kh64k3P9Fk4EsA6vOdwmj,spotify:track:7kh64k3P9Fk4EsA6vOdwmj,https://api.spotify.com/v1/tracks/7kh64k3P9Fk4EsA6vOdwmj,https://api.spotify.com/v1/audio-analysis/7kh64k3P9Fk4EsA6vOdwmj,167933,4
0.582,0.831,0,-3.644,1,0.0494,0.457,0.000339,0.17,0.722,147.981,1fvc8FP8MUrIbHGYb4kF89,spotify:track:1fvc8FP8MUrIbHGYb4kF89,https://api.spotify.com/v1/tracks/1fvc8FP8MUrIbHGYb4kF89,https://api.spotify.com/v1/audio-analysis/1fvc8FP8MUrIbHGYb4kF89,95493,4
0.378,0.352,3,-8.745,1,0.0354,0.812,5.17e-06,0.106,0.306,139.491,5d22scOOfbrK7GHy3ZTT3s,spotify:track:5d22scOOfbrK7GHy3ZTT3s,https://api.spotify.com/v1/tracks/5d22scOOfbrK7GHy3ZTT3s,https://api.spotify.com/v1/audio-analysis/5d22scOOfbrK7GHy3ZTT3s,115693,5
0.611,0.553,0,-6.681,1,0.0328,0.415,0.0,0.497,0.573,84.996,3pCgIUkmRHKydu9HE03QKY,spotify:track:3pCgIUkmRHKydu9HE03QKY,https://api.spotify.com/v1/tracks/3pCgIUkmRHKydu9HE03QKY,https://api.spotify.com/v1/audio-analysis/3pCgIUkmRHKydu9HE03QKY,164453,4
0.53,0.584,0,-11.891,1,0.218,0.274,0.0,0.158,0.575,81.854,1ymvyDsiAUbzEhmSkfCSYh,spotify:track:1ymvyDsiAUbzEhmSkfCSYh,https://api.spotify.com/v1/tracks/1ymvyDsiAUbzEhmSkfCSYh,https://api.spotify.com/v1/audio-analysis/1ymvyDsiAUbzEhmSkfCSYh,251520,4
0.337,0.331,5,-10.16,1,0.0385,0.657,0.0,0.085,0.35,103.203,1zSKtBze2IReYU44W0lDzd,spotify:track:1zSKtBze2IReYU44W0lDzd,https://api.spotify.com/v1/tracks/1zSKtBze2IReYU44W0lDzd,https://api.spotify.com/v1/audio-analysis/1zSKtBze2IReYU44W0lDzd,182613,5
0.62,0.496,7,-7.509,1,0.133,0.597,1.36e-05,0.322,0.636,126.032,0OFknyqxmSQ42SoKxWVTok,spotify:track:0OFknyqxmSQ42SoKxWVTok,https://api.spotify.com/v1/tracks/0OFknyqxmSQ42SoKxWVTok,https://api.spotify.com/v1/audio-analysis/0OFknyqxmSQ42SoKxWVTok,112205,4
0.302,0.414,2,-8.16,1,0.0319,0.0575,0.0,0.0861,0.105,110.508,1iWHabUgUuuKLBa0TzTHfk,spotify:track:1iWHabUgUuuKLBa0TzTHfk,https://api.spotify.com/v1/tracks/1iWHabUgUuuKLBa0TzTHfk,https://api.spotify.com/v1/audio-analysis/1iWHabUgUuuKLBa0TzTHfk,242956,4
0.688,0.817,7,-5.923,1,0.0319,0.0133,0.0,0.0649,0.81,96.032,1t4IebjNC1omqvxCoGKlep,spotify:track:1t4IebjNC1omqvxCoGKlep,https://api.spotify.com/v1/tracks/1t4IebjNC1omqvxCoGKlep,https://api.spotify.com/v1/audio-analysis/1t4IebjNC1omqvxCoGKlep,206440,4
0.696,0.391,4,-11.132,1,0.0273,0.606,0.0,0.11,0.257,111.715,6YpU93CdpOUWGThYgcC7jp,spotify:track:6YpU93CdpOUWGThYgcC7jp,https://api.spotify.com/v1/tracks/6YpU93CdpOUWGThYgcC7jp,https://api.spotify.com/v1/audio-analysis/6YpU93CdpOUWGThYgcC7jp,251400,4
0.698,0.96,8,-3.595,1,0.142,0.011,1.41e-06,0.435,0.738,147.999,65DU3ad0BY3N1TNn58ofmK,spotify:track:65DU3ad0BY3N1TNn58ofmK,https://api.spotify.com/v1/tracks/65DU3ad0BY3N1TNn58ofmK,https://api.spotify.com/v1/audio-analysis/65DU3ad0BY3N1TNn58ofmK,163427,4
0.788,0.745,5,-7.072,1,0.258,0.29,0.0,0.0373,0.672,135.278,6U4VqEHy4n5VeiH4pQPL24,spotify:track:6U4VqEHy4n5VeiH4pQPL24,https://api.spotify.com/v1/tracks/6U4VqEHy4n5VeiH4pQPL24,https://api.spotify.com/v1/audio-analysis/6U4VqEHy4n5VeiH4pQPL24,163893,4
0.309,0.544,9,-9.621,1,0.352,0.155,0.000265,0.0727,0.16,180.979,5EbX5xL3O2xT8FxCpYzgUO,spotify:track:5EbX5xL3O2xT8FxCpYzgUO,https://api.spotify.com/v1/tracks/5EbX5xL3O2xT8FxCpYzgUO,https://api.spotify.com/v1/audio-analysis/5EbX5xL3O2xT8FxCpYzgUO,175517,4
0.673,0.42,4,-7.581,1,0.0317,0.112,0.0,0.0897,0.385,108.066,03xWMkKEbeO4SnylA53ipj,spotify:track:03xWMkKEbeO4SnylA53ipj,https://api.spotify.com/v1/tracks/03xWMkKEbeO4SnylA53ipj,https://api.spotify.com/v1/audio-analysis/03xWMkKEbeO4SnylA53ipj,152333,4
0.684,0.471,0,-9.43,1,0.043,0.208,0.0,0.14,0.453,121.081,3Dupb5AcaVFErlSSfl3szW,spotify:track:3Dupb5AcaVFErlSSfl3szW,https://api.spotify.com/v1/tracks/3Dupb5AcaVFErlSSfl3szW,https://api.spotify.com/v1/audio-analysis/3Dupb5AcaVFErlSSfl3szW,140093,4
0.689,0.578,9,-8.737,1,0.0368,0.36,0.0,0.11,0.391,98.043,6YH2r9NyEJTjlRmKOCvxgJ,spotify:track:6YH2r9NyEJTjlRmKOCvxgJ,https://api.spotify.com/v1/tracks/6YH2r9NyEJTjlRmKOCvxgJ,https://api.spotify.com/v1/audio-analysis/6YH2r9NyEJTjlRmKOCvxgJ,141413,4
0.512,0.499,0,-6.485,1,0.0519,0.809,2.22e-05,0.284,0.51,78.907,2dlxN435ZY9ruxGYND2Hq0,spotify:track:2dlxN435ZY9ruxGYND2Hq0,https://api.spotify.com/v1/tracks/2dlxN435ZY9ruxGYND2Hq0,https://api.spotify.com/v1/audio-analysis/2dlxN435ZY9ruxGYND2Hq0,144427,4
0.281,0.139,5,-14.392,1,0.0305,0.829,0.0,0.0725,0.169,92.64,6klpXs2uAjagnZMFkt4qkl,spotify:track:6klpXs2uAjagnZMFkt4qkl,https://api.spotify.com/v1/tracks/6klpXs2uAjagnZMFkt4qkl,https://api.spotify.com/v1/audio-analysis/6klpXs2uAjagnZMFkt4qkl,224240,4
0.764,0.256,11,-9.934,1,0.0392,0.741,0.0,0.262,0.565,114.062,5yCPyI7CWSb6RzLupHLnnn,spotify:track:5yCPyI7CWSb6RzLupHLnnn,https://api.spotify.com/v1/tracks/5yCPyI7CWSb6RzLupHLnnn,https://api.spotify.com/v1/audio-analysis/5yCPyI7CWSb6RzLupHLnnn,128606,4
0.568,0.746,8,-6.582,1,0.0293,0.0549,3.66e-06,0.0966,0.626,96.626,6LBfozDVA7crIeuaPAVVlE,spotify:track:6LBfozDVA7crIeuaPAVVlE,https://api.spotify.com/v1/tracks/6LBfozDVA7crIeuaPAVVlE,https://api.spotify.com/v1/audio-analysis/6LBfozDVA7crIeuaPAVVlE,258147,4
0.641,0.863,9,-5.284,1,0.0346,0.0379,0.000829,0.335,0.677,141.634,1m1lMBFsQmFHNEceXYHL0K,spotify:track:1m1lMBFsQmFHNEceXYHL0K,https://api.spotify.com/v1/tracks/1m1lMBFsQmFHNEceXYHL0K,https://api.spotify.com/v1/audio-analysis/1m1lMBFsQmFHNEceXYHL0K,164760,4
0.264,0.401,8,-8.496,1,0.0318,0.641,0.000144,0.101,0.221,86.786,3Idj4PFLLcQVqHGA1Ydytm,spotify:track:3Idj4PFLLcQVqHGA1Ydytm,https://api.spotify.com/v1/tracks/3Idj4PFLLcQVqHGA1Ydytm,https://api.spotify.com/v1/audio-analysis/3Idj4PFLLcQVqHGA1Ydytm,194542,4
0.479,0.554,6,-6.999,1,0.0272,0.141,0.0,0.101,0.253,81.335,2puvHN4yqIuespGSmjq95T,spotify:track:2puvHN4yqIuespGSmjq95T,https://api.spotify.com/v1/tracks/2puvHN4yqIuespGSmjq95T,https://api.spotify.com/v1/audio-analysis/2puvHN4yqIuespGSmjq95T,227928,4
0.427,0.593,9,-7.62,1,0.06,0.418,0.0,0.0733,0.531,113.659,54GzAEHI6jB08MQmbOHq3b,spotify:track:54GzAEHI6jB08MQmbOHq3b,https://api.spotify.com/v1/tracks/54GzAEHI6jB08MQmbOHq3b,https://api.spotify.com/v1/audio-analysis/54GzAEHI6jB08MQmbOHq3b,288763,4
0.705,0.609,1,-4.897,1,0.0307,0.0257,0.0,0.0846,0.476,115.474,1N3dZ7TTWO6VcD4Y3hHYLZ,spotify:track:1N3dZ7TTWO6VcD4Y3hHYLZ,https://api.spotify.com/v1/tracks/1N3dZ7TTWO6VcD4Y3hHYLZ,https://api.spotify.com/v1/audio-analysis/1N3dZ7TTWO6VcD4Y3hHYLZ,196853,4
0.321,0.29,9,-13.927,1,0.0343,0.799,0.00324,0.361,0.0783,92.375,4ASPjY65S7crmZBHML0L8d,spotify:track:4ASPjY65S7crmZBHML0L8d,https://api.spotify.com/v1/tracks/4ASPjY65S7crmZBHML0L8d,https://api.spotify.com/v1/audio-analysis/4ASPjY65S7crmZBHML0L8d,146840,4
0.689,0.779,1,-4.387,1,0.131,0.321,1.04e-05,0.384,0.498,107.226,0II9l1sI3Mo9XKaszKfizl,spotify:track:0II9l1sI3Mo9XKaszKfizl,https://api.spotify.com/v1/tracks/0II9l1sI3Mo9XKaszKfizl,https://api.spotify.com/v1/audio-analysis/0II9l1sI3Mo9XKaszKfizl,142093,4
0.561,0.932,5,-5.475,1,0.0584,0.00346,0.0,0.181,0.67,103.062,1QezVl06xBzPfgJ2HXST5d,spotify:track:1QezVl06xBzPfgJ2HXST5d,https://api.spotify.com/v1/tracks/1QezVl06xBzPfgJ2HXST5d,https://api.spotify.com/v1/audio-analysis/1QezVl06xBzPfgJ2HXST5d,275640,4
0.609,0.705,7,-8.627,1,0.0282,0.307,8.87e-05,0.316,0.509,101.998,3afixBbbvXpUIPkUvuTwV5,spotify:track:3afixBbbvXpUIPkUvuTwV5,https://api.spotify.com/v1/tracks/3afixBbbvXpUIPkUvuTwV5,https://api.spotify.com/v1/audio-analysis/3afixBbbvXpUIPkUvuTwV5,219787,4
0.505,0.624,7,-6.513,1,0.0371,0.0235,0.0,0.5,0.215,139.849,0bTnB8YDYijhQbSWwpQYDU,spotify:track:0bTnB8YDYijhQbSWwpQYDU,https://api.spotify.com/v1/tracks/0bTnB8YDYijhQbSWwpQYDU,https://api.spotify.com/v1/audio-analysis/0bTnB8YDYijhQbSWwpQYDU,224387,4
0.703,0.856,11,-6.336,0,0.0461,0.00064,0.00126,0.38,0.722,108.025,3c1ItvzDDDpmDgLH9SIUp4,spotify:track:3c1ItvzDDDpmDgLH9SIUp4,https://api.spotify.com/v1/tracks/3c1ItvzDDDpmDgLH9SIUp4,https://api.spotify.com/v1/audio-analysis/3c1ItvzDDDpmDgLH9SIUp4,195027,4
0.734,0.87,1,-4.16,1,0.167,0.105,2.65e-06,0.0579,0.944,158.124,1Ol9VB4eBkSuM9sghD4lgP,spotify:track:1Ol9VB4eBkSuM9sghD4lgP,https://api.spotify.com/v1/tracks/1Ol9VB4eBkSuM9sghD4lgP,https://api.spotify.com/v1/audio-analysis/1Ol9VB4eBkSuM9sghD4lgP,162720,4
0.264,0.23,1,-9.158,0,0.0317,0.783,1.45e-06,0.118,0.243,134.558,2uiTLfRQ89zAEsR3rx2V8l,spotify:track:2uiTLfRQ89zAEsR3rx2V8l,https://api.spotify.com/v1/tracks/2uiTLfRQ89zAEsR3rx2V8l,https://api.spotify.com/v1/audio-analysis/2uiTLfRQ89zAEsR3rx2V8l,207973,4
0.484,0.853,6,-4.548,1,0.124,7.36e-06,0.0139,0.111,0.499,134.077,5hrGstK33Ed9PgdL9yEMHh,spotify:track:5hrGstK33Ed9PgdL9yEMHh,https://api.spotify.com/v1/tracks/5hrGstK33Ed9PgdL9yEMHh,https://api.spotify.com/v1/audio-analysis/5hrGstK33Ed9PgdL9yEMHh,214547,4
0.614,0.827,1,-4.207,1,0.0923,0.0216,2.47e-05,0.128,0.554,126.991,6t4frXoNH8khq172Rn7c1e,spotify:track:6t4frXoNH8khq172Rn7c1e,https://api.spotify.com/v1/tracks/6t4frXoNH8khq172Rn7c1e,https://api.spotify.com/v1/audio-analysis/6t4frXoNH8khq172Rn7c1e,241360,4
0.637,0.83,11,-6.808,0,0.0865,0.0273,0.0,0.0489,0.446,127.952,5wzF54886ZLxexpY6h1VhU,spotify:track:5wzF54886ZLxexpY6h1VhU,https://api.spotify.com/v1/tracks/5wzF54886ZLxexpY6h1VhU,https://api.spotify.com/v1/audio-analysis/5wzF54886ZLxexpY6h1VhU,220093,4
0.737,0.814,1,-5.433,1,0.0363,0.00084,0.0902,0.118,0.753,132.962,6AxV5h1ecAF8gWHvACI9pB,spotify:track:6AxV5h1ecAF8gWHvACI9pB,https://api.spotify.com/v1/tracks/6AxV5h1ecAF8gWHvACI9pB,https://api.spotify.com/v1/audio-analysis/6AxV5h1ecAF8gWHvACI9pB,215253,4
0.706,0.907,6,-5.854,1,0.0443,0.00254,5.7e-06,0.055,0.879,119.914,2Ls4QknWvBoGSeAlNKw0Xj,spotify:track:2Ls4QknWvBoGSeAlNKw0Xj,https://api.spotify.com/v1/tracks/2Ls4QknWvBoGSeAlNKw0Xj,https://api.spotify.com/v1/audio-analysis/2Ls4QknWvBoGSeAlNKw0Xj,175292,4
0.382,0.418,7,-8.794,1,0.0348,0.379,0.0035,0.126,0.13,169.391,5HSqCeDCn2EEGR5ORwaHA0,spotify:track:5HSqCeDCn2EEGR5ORwaHA0,https://api.spotify.com/v1/tracks/5HSqCeDCn2EEGR5ORwaHA0,https://api.spotify.com/v1/audio-analysis/5HSqCeDCn2EEGR5ORwaHA0,98212,4
